date,product_id,product_name,category,sales_quantity
2024-07-23,P016,Nescafe Coffee 50g,Beverages,18
2024-07-24,P016,Nescafe Coffee 50g,Beverages,17
2024-07-25,P016,Nescafe Coffee 50g,Beverages,10
2024-07-26,P016,Nescafe Coffee 50g,Beverages,13
2024-07-27,P016,Nescafe Coffee 50g,Beverages,7
2024-07-28,P016,Nescafe Coffee 50g,Beverages,11
2024-07-29,P016,Nescafe Coffee 50g,Beverages,11
2024-07-30,P016,Nescafe Coffee 50g,Beverages,14
2024-07-31,P016,Nescafe Coffee 50g,Beverages,15
2024-08-01,P016,Nescafe Coffee 50g,Beverages,12
2024-08-02,P016,Nescafe Coffee 50g,Beverages,8
2024-08-03,P016,Nescafe Coffee 50g,Beverages,9
2024-08-04,P016,Nescafe Coffee 50g,Beverages,10
2024-08-05,P016,Nescafe Coffee 50g,Beverages,8
2024-08-06,P016,Nescafe Coffee 50g,Beverages,15
2024-08-07,P016,Nescafe Coffee 50g,Beverages,16
2024-08-08,P016,Nescafe Coffee 50g,Beverages,14
2024-08-09,P016,Nescafe Coffee 50g,Beverages,11
2024-08-10,P016,Nescafe Coffee 50g,Beverages,15
2024-08-11,P016,Nescafe Coffee 50g,Beverages,11
2024-08-12,P016,Nescafe Coffee 50g,Beverages,9
2024-08-13,P016,Nescafe Coffee 50g,Beverages,14
2024-08-14,P016,Nescafe Coffee 50g,Beverages,14
2024-08-15,P016,Nescafe Coffee 50g,Beverages,12
2024-08-16,P016,Nescafe Coffee 50g,Beverages,12
2024-08-17,P016,Nescafe Coffee 50g,Beverages,11
2024-08-18,P016,Nescafe Coffee 50g,Beverages,13
2024-08-19,P016,Nescafe Coffee 50g,Beverages,11
2024-08-20,P016,Nescafe Coffee 50g,Beverages,16
2024-08-21,P016,Nescafe Coffee 50g,Beverages,15
2024-08-22,P016,Nescafe Coffee 50g,Beverages,11
2024-08-23,P016,Nescafe Coffee 50g,Beverages,11
2024-08-24,P016,Nescafe Coffee 50g,Beverages,8
2024-08-25,P016,Nescafe Coffee 50g,Beverages,10
2024-08-26,P016,Nescafe Coffee 50g,Beverages,12
2024-08-27,P016,Nescafe Coffee 50g,Beverages,13
2024-08-28,P016,Nescafe Coffee 50g,Beverages,11
2024-08-29,P016,Nescafe Coffee 50g,Beverages,10
2024-08-30,P016,Nescafe Coffee 50g,Beverages,10
2024-08-31,P016,Nescafe Coffee 50g,Beverages,8
2024-09-01,P016,Nescafe Coffee 50g,Beverages,8
2024-09-02,P016,Nescafe Coffee 50g,Beverages,8
2024-09-03,P016,Nescafe Coffee 50g,Beverages,15
2024-09-04,P016,Nescafe Coffee 50g,Beverages,17
2024-09-05,P016,Nescafe Coffee 50g,Beverages,11
2024-09-06,P016,Nescafe Coffee 50g,Beverages,10
2024-09-07,P016,Nescafe Coffee 50g,Beverages,8
2024-09-08,P016,Nescafe Coffee 50g,Beverages,6
2024-09-09,P016,Nescafe Coffee 50g,Beverages,12
2024-09-10,P016,Nescafe Coffee 50g,Beverages,16
2024-09-11,P016,Nescafe Coffee 50g,Beverages,13
2024-09-12,P016,Nescafe Coffee 50g,Beverages,13
2024-09-13,P016,Nescafe Coffee 50g,Beverages,9
2024-09-14,P016,Nescafe Coffee 50g,Beverages,13
2024-09-15,P016,Nescafe Coffee 50g,Beverages,9
2024-09-16,P016,Nescafe Coffee 50g,Beverages,6
2024-09-17,P016,Nescafe Coffee 50g,Beverages,16
2024-09-18,P016,Nescafe Coffee 50g,Beverages,12
2024-09-19,P016,Nescafe Coffee 50g,Beverages,8
2024-09-20,P016,Nescafe Coffee 50g,Beverages,12
2024-09-21,P016,Nescafe Coffee 50g,Beverages,9
2024-09-22,P016,Nescafe Coffee 50g,Beverages,8
2024-09-23,P016,Nescafe Coffee 50g,Beverages,15
2024-09-24,P016,Nescafe Coffee 50g,Beverages,14
2024-09-25,P016,Nescafe Coffee 50g,Beverages,11
2024-09-26,P016,Nescafe Coffee 50g,Beverages,10
2024-09-27,P016,Nescafe Coffee 50g,Beverages,16
2024-09-28,P016,Nescafe Coffee 50g,Beverages,11
2024-09-29,P016,Nescafe Coffee 50g,Beverages,10
2024-09-30,P016,Nescafe Coffee 50g,Beverages,13
2024-10-01,P016,Nescafe Coffee 50g,Beverages,14
2024-10-02,P016,Nescafe Coffee 50g,Beverages,13
2024-10-03,P016,Nescafe Coffee 50g,Beverages,10
2024-10-04,P016,Nescafe Coffee 50g,Beverages,13
2024-10-05,P016,Nescafe Coffee 50g,Beverages,12
2024-10-06,P016,Nescafe Coffee 50g,Beverages,14
2024-10-07,P016,Nescafe Coffee 50g,Beverages,13
2024-10-08,P016,Nescafe Coffee 50g,Beverages,18
2024-10-09,P016,Nescafe Coffee 50g,Beverages,16
2024-10-10,P016,Nescafe Coffee 50g,Beverages,46
2024-10-11,P016,Nescafe Coffee 50g,Beverages,11
2024-10-12,P016,Nescafe Coffee 50g,Beverages,15
2024-10-13,P016,Nescafe Coffee 50g,Beverages,14
2024-10-14,P016,Nescafe Coffee 50g,Beverages,16
2024-10-15,P016,Nescafe Coffee 50g,Beverages,12
2024-10-16,P016,Nescafe Coffee 50g,Beverages,10
2024-10-17,P016,Nescafe Coffee 50g,Beverages,9
2024-10-18,P016,Nescafe Coffee 50g,Beverages,11
2024-10-19,P016,Nescafe Coffee 50g,Beverages,10
2024-10-20,P016,Nescafe Coffee 50g,Beverages,11
2024-10-21,P016,Nescafe Coffee 50g,Beverages,11
2024-10-22,P016,Nescafe Coffee 50g,Beverages,11
2024-10-23,P016,Nescafe Coffee 50g,Beverages,16
2024-10-24,P016,Nescafe Coffee 50g,Beverages,11
2024-10-25,P016,Nescafe Coffee 50g,Beverages,14
2024-10-26,P016,Nescafe Coffee 50g,Beverages,11
2024-10-27,P016,Nescafe Coffee 50g,Beverages,13
2024-10-28,P016,Nescafe Coffee 50g,Beverages,11
2024-10-29,P016,Nescafe Coffee 50g,Beverages,15
2024-10-30,P016,Nescafe Coffee 50g,Beverages,16
2024-10-31,P016,Nescafe Coffee 50g,Beverages,12
2024-11-01,P016,Nescafe Coffee 50g,Beverages,11
2024-11-02,P016,Nescafe Coffee 50g,Beverages,12
2024-11-03,P016,Nescafe Coffee 50g,Beverages,13
2024-11-04,P016,Nescafe Coffee 50g,Beverages,15
2024-11-05,P016,Nescafe Coffee 50g,Beverages,13
2024-11-06,P016,Nescafe Coffee 50g,Beverages,12
2024-11-07,P016,Nescafe Coffee 50g,Beverages,9
2024-11-08,P016,Nescafe Coffee 50g,Beverages,11
2024-11-09,P016,Nescafe Coffee 50g,Beverages,11
2024-11-10,P016,Nescafe Coffee 50g,Beverages,13
2024-11-11,P016,Nescafe Coffee 50g,Beverages,14
2024-11-12,P016,Nescafe Coffee 50g,Beverages,11
2024-11-13,P016,Nescafe Coffee 50g,Beverages,14
2024-11-14,P016,Nescafe Coffee 50g,Beverages,12
2024-11-15,P016,Nescafe Coffee 50g,Beverages,14
2024-11-16,P016,Nescafe Coffee 50g,Beverages,11
2024-11-17,P016,Nescafe Coffee 50g,Beverages,14
2024-11-18,P016,Nescafe Coffee 50g,Beverages,14
2024-11-19,P016,Nescafe Coffee 50g,Beverages,16
2024-11-20,P016,Nescafe Coffee 50g,Beverages,14
2024-11-21,P016,Nescafe Coffee 50g,Beverages,11
2024-11-22,P016,Nescafe Coffee 50g,Beverages,12
2024-11-23,P016,Nescafe Coffee 50g,Beverages,11
2024-11-24,P016,Nescafe Coffee 50g,Beverages,14
2024-11-25,P016,Nescafe Coffee 50g,Beverages,14
2024-11-26,P016,Nescafe Coffee 50g,Beverages,17
2024-11-27,P016,Nescafe Coffee 50g,Beverages,12
2024-11-28,P016,Nescafe Coffee 50g,Beverages,9
2024-11-29,P016,Nescafe Coffee 50g,Beverages,12
2024-11-30,P016,Nescafe Coffee 50g,Beverages,11
2024-12-01,P016,Nescafe Coffee 50g,Beverages,12
2024-12-02,P016,Nescafe Coffee 50g,Beverages,10
2024-12-03,P016,Nescafe Coffee 50g,Beverages,12
2024-12-04,P016,Nescafe Coffee 50g,Beverages,15
2024-12-05,P016,Nescafe Coffee 50g,Beverages,10
2024-12-06,P016,Nescafe Coffee 50g,Beverages,13
2024-12-07,P016,Nescafe Coffee 50g,Beverages,10
2024-12-08,P016,Nescafe Coffee 50g,Beverages,45
2024-12-09,P016,Nescafe Coffee 50g,Beverages,7
2024-12-10,P016,Nescafe Coffee 50g,Beverages,18
2024-12-11,P016,Nescafe Coffee 50g,Beverages,16
2024-12-12,P016,Nescafe Coffee 50g,Beverages,8
2024-12-13,P016,Nescafe Coffee 50g,Beverages,7
2024-12-14,P016,Nescafe Coffee 50g,Beverages,10
2024-12-15,P016,Nescafe Coffee 50g,Beverages,13
2024-12-16,P016,Nescafe Coffee 50g,Beverages,11
2024-12-17,P016,Nescafe Coffee 50g,Beverages,14
2024-12-18,P016,Nescafe Coffee 50g,Beverages,17
2024-12-19,P016,Nescafe Coffee 50g,Beverages,9
2024-12-20,P016,Nescafe Coffee 50g,Beverages,10
2024-12-21,P016,Nescafe Coffee 50g,Beverages,12
2024-12-22,P016,Nescafe Coffee 50g,Beverages,11
2024-12-23,P016,Nescafe Coffee 50g,Beverages,11
2024-12-24,P016,Nescafe Coffee 50g,Beverages,16
2024-12-25,P016,Nescafe Coffee 50g,Beverages,16
2024-12-26,P016,Nescafe Coffee 50g,Beverages,13
2024-12-27,P016,Nescafe Coffee 50g,Beverages,11
2024-12-28,P016,Nescafe Coffee 50g,Beverages,7
2024-12-29,P016,Nescafe Coffee 50g,Beverages,11
2024-12-30,P016,Nescafe Coffee 50g,Beverages,10
2024-12-31,P016,Nescafe Coffee 50g,Beverages,10
2025-01-01,P016,Nescafe Coffee 50g,Beverages,14
2025-01-02,P016,Nescafe Coffee 50g,Beverages,12
2025-01-03,P016,Nescafe Coffee 50g,Beverages,15
2025-01-04,P016,Nescafe Coffee 50g,Beverages,9
2025-01-05,P016,Nescafe Coffee 50g,Beverages,13
2025-01-06,P016,Nescafe Coffee 50g,Beverages,9
2025-01-07,P016,Nescafe Coffee 50g,Beverages,18
2025-01-08,P016,Nescafe Coffee 50g,Beverages,13
2025-01-09,P016,Nescafe Coffee 50g,Beverages,11
2025-01-10,P016,Nescafe Coffee 50g,Beverages,11
2025-01-11,P016,Nescafe Coffee 50g,Beverages,13
2025-01-12,P016,Nescafe Coffee 50g,Beverages,8
2025-01-13,P016,Nescafe Coffee 50g,Beverages,12
2025-01-14,P016,Nescafe Coffee 50g,Beverages,14
2025-01-15,P016,Nescafe Coffee 50g,Beverages,20
2025-01-16,P016,Nescafe Coffee 50g,Beverages,9
2025-01-17,P016,Nescafe Coffee 50g,Beverages,6
2025-01-18,P016,Nescafe Coffee 50g,Beverages,15
2025-01-19,P016,Nescafe Coffee 50g,Beverages,12
2025-01-20,P016,Nescafe Coffee 50g,Beverages,11
2025-01-21,P016,Nescafe Coffee 50g,Beverages,15
2025-01-22,P016,Nescafe Coffee 50g,Beverages,13
2025-01-23,P016,Nescafe Coffee 50g,Beverages,7
2025-01-24,P016,Nescafe Coffee 50g,Beverages,11
2025-01-25,P016,Nescafe Coffee 50g,Beverages,11
2025-01-26,P016,Nescafe Coffee 50g,Beverages,12
2025-01-27,P016,Nescafe Coffee 50g,Beverages,10
2025-01-28,P016,Nescafe Coffee 50g,Beverages,13
2025-01-29,P016,Nescafe Coffee 50g,Beverages,14
2025-01-30,P016,Nescafe Coffee 50g,Beverages,9
2025-01-31,P016,Nescafe Coffee 50g,Beverages,14
2025-02-01,P016,Nescafe Coffee 50g,Beverages,13
2025-02-02,P016,Nescafe Coffee 50g,Beverages,10
2025-02-03,P016,Nescafe Coffee 50g,Beverages,14
2025-02-04,P016,Nescafe Coffee 50g,Beverages,12
2025-02-05,P016,Nescafe Coffee 50g,Beverages,14
2025-02-06,P016,Nescafe Coffee 50g,Beverages,15
2025-02-07,P016,Nescafe Coffee 50g,Beverages,13
2025-02-08,P016,Nescafe Coffee 50g,Beverages,12
2025-02-09,P016,Nescafe Coffee 50g,Beverages,11
2025-02-10,P016,Nescafe Coffee 50g,Beverages,13
2025-02-11,P016,Nescafe Coffee 50g,Beverages,12
2025-02-12,P016,Nescafe Coffee 50g,Beverages,14
2025-02-13,P016,Nescafe Coffee 50g,Beverages,12
2025-02-14,P016,Nescafe Coffee 50g,Beverages,11
2025-02-15,P016,Nescafe Coffee 50g,Beverages,11
2025-02-16,P016,Nescafe Coffee 50g,Beverages,10
2025-02-17,P016,Nescafe Coffee 50g,Beverages,11
2025-02-18,P016,Nescafe Coffee 50g,Beverages,13
2025-02-19,P016,Nescafe Coffee 50g,Beverages,15
2025-02-20,P016,Nescafe Coffee 50g,Beverages,13
2025-02-21,P016,Nescafe Coffee 50g,Beverages,10
2025-02-22,P016,Nescafe Coffee 50g,Beverages,12
2025-02-23,P016,Nescafe Coffee 50g,Beverages,12
2025-02-24,P016,Nescafe Coffee 50g,Beverages,15
2025-02-25,P016,Nescafe Coffee 50g,Beverages,15
2025-02-26,P016,Nescafe Coffee 50g,Beverages,12
2025-02-27,P016,Nescafe Coffee 50g,Beverages,16
2025-02-28,P016,Nescafe Coffee 50g,Beverages,14
2025-03-01,P016,Nescafe Coffee 50g,Beverages,13
2025-03-02,P016,Nescafe Coffee 50g,Beverages,10
2025-03-03,P016,Nescafe Coffee 50g,Beverages,12
2025-03-04,P016,Nescafe Coffee 50g,Beverages,12
2025-03-05,P016,Nescafe Coffee 50g,Beverages,14
2025-03-06,P016,Nescafe Coffee 50g,Beverages,12
2025-03-07,P016,Nescafe Coffee 50g,Beverages,11
2025-03-08,P016,Nescafe Coffee 50g,Beverages,15
2025-03-09,P016,Nescafe Coffee 50g,Beverages,13
2025-03-10,P016,Nescafe Coffee 50g,Beverages,15
2025-03-11,P016,Nescafe Coffee 50g,Beverages,16
2025-03-12,P016,Nescafe Coffee 50g,Beverages,16
2025-03-13,P016,Nescafe Coffee 50g,Beverages,13
2025-03-14,P016,Nescafe Coffee 50g,Beverages,7
2025-03-15,P016,Nescafe Coffee 50g,Beverages,11
2025-03-16,P016,Nescafe Coffee 50g,Beverages,8
2025-03-17,P016,Nescafe Coffee 50g,Beverages,10
2025-03-18,P016,Nescafe Coffee 50g,Beverages,18
2025-03-19,P016,Nescafe Coffee 50g,Beverages,13
2025-03-20,P016,Nescafe Coffee 50g,Beverages,9
2025-03-21,P016,Nescafe Coffee 50g,Beverages,12
2025-03-22,P016,Nescafe Coffee 50g,Beverages,11
2025-03-23,P016,Nescafe Coffee 50g,Beverages,13
2025-03-24,P016,Nescafe Coffee 50g,Beverages,17
2025-03-25,P016,Nescafe Coffee 50g,Beverages,16
2025-03-26,P016,Nescafe Coffee 50g,Beverages,12
2025-03-27,P016,Nescafe Coffee 50g,Beverages,14
2025-03-28,P016,Nescafe Coffee 50g,Beverages,11
2025-03-29,P016,Nescafe Coffee 50g,Beverages,12
2025-03-30,P016,Nescafe Coffee 50g,Beverages,8
2025-03-31,P016,Nescafe Coffee 50g,Beverages,14
2025-04-01,P016,Nescafe Coffee 50g,Beverages,12
2025-04-02,P016,Nescafe Coffee 50g,Beverages,16
2025-04-03,P016,Nescafe Coffee 50g,Beverages,10
2025-04-04,P016,Nescafe Coffee 50g,Beverages,13
2025-04-05,P016,Nescafe Coffee 50g,Beverages,9
2025-04-06,P016,Nescafe Coffee 50g,Beverages,8
2025-04-07,P016,Nescafe Coffee 50g,Beverages,12
2025-04-08,P016,Nescafe Coffee 50g,Beverages,16
2025-04-09,P016,Nescafe Coffee 50g,Beverages,13
2025-04-10,P016,Nescafe Coffee 50g,Beverages,12
2025-04-11,P016,Nescafe Coffee 50g,Beverages,14
2025-04-12,P016,Nescafe Coffee 50g,Beverages,9
2025-04-13,P016,Nescafe Coffee 50g,Beverages,12
2025-04-14,P016,Nescafe Coffee 50g,Beverages,14
2025-04-15,P016,Nescafe Coffee 50g,Beverages,15
2025-04-16,P016,Nescafe Coffee 50g,Beverages,15
2025-04-17,P016,Nescafe Coffee 50g,Beverages,9
2025-04-18,P016,Nescafe Coffee 50g,Beverages,13
2025-04-19,P016,Nescafe Coffee 50g,Beverages,12
2025-04-20,P016,Nescafe Coffee 50g,Beverages,12
2025-04-21,P016,Nescafe Coffee 50g,Beverages,17
2025-04-22,P016,Nescafe Coffee 50g,Beverages,15
2025-04-23,P016,Nescafe Coffee 50g,Beverages,16
2025-04-24,P016,Nescafe Coffee 50g,Beverages,15
2025-04-25,P016,Nescafe Coffee 50g,Beverages,12
2025-04-26,P016,Nescafe Coffee 50g,Beverages,10
2025-04-27,P016,Nescafe Coffee 50g,Beverages,13
2025-04-28,P016,Nescafe Coffee 50g,Beverages,11
2025-04-29,P016,Nescafe Coffee 50g,Beverages,18
2025-04-30,P016,Nescafe Coffee 50g,Beverages,16
2025-05-01,P016,Nescafe Coffee 50g,Beverages,10
2025-05-02,P016,Nescafe Coffee 50g,Beverages,9
2025-05-03,P016,Nescafe Coffee 50g,Beverages,12
2025-05-04,P016,Nescafe Coffee 50g,Beverages,12
2025-05-05,P016,Nescafe Coffee 50g,Beverages,10
2025-05-06,P016,Nescafe Coffee 50g,Beverages,17
2025-05-07,P016,Nescafe Coffee 50g,Beverages,17
2025-05-08,P016,Nescafe Coffee 50g,Beverages,12
2025-05-09,P016,Nescafe Coffee 50g,Beverages,13
2025-05-10,P016,Nescafe Coffee 50g,Beverages,10
2025-05-11,P016,Nescafe Coffee 50g,Beverages,10
2025-05-12,P016,Nescafe Coffee 50g,Beverages,12
2025-05-13,P016,Nescafe Coffee 50g,Beverages,14
2025-05-14,P016,Nescafe Coffee 50g,Beverages,17
2025-05-15,P016,Nescafe Coffee 50g,Beverages,14
2025-05-16,P016,Nescafe Coffee 50g,Beverages,10
2025-05-17,P016,Nescafe Coffee 50g,Beverages,10
2025-05-18,P016,Nescafe Coffee 50g,Beverages,14
2025-05-19,P016,Nescafe Coffee 50g,Beverages,11
2025-05-20,P016,Nescafe Coffee 50g,Beverages,15
2025-05-21,P016,Nescafe Coffee 50g,Beverages,13
2025-05-22,P016,Nescafe Coffee 50g,Beverages,10
2025-05-23,P016,Nescafe Coffee 50g,Beverages,8
2025-05-24,P016,Nescafe Coffee 50g,Beverages,15
2025-05-25,P016,Nescafe Coffee 50g,Beverages,14
2025-05-26,P016,Nescafe Coffee 50g,Beverages,11
2025-05-27,P016,Nescafe Coffee 50g,Beverages,16
2025-05-28,P016,Nescafe Coffee 50g,Beverages,12
2025-05-29,P016,Nescafe Coffee 50g,Beverages,13
2025-05-30,P016,Nescafe Coffee 50g,Beverages,10
2025-05-31,P016,Nescafe Coffee 50g,Beverages,14
2025-06-01,P016,Nescafe Coffee 50g,Beverages,13
2025-06-02,P016,Nescafe Coffee 50g,Beverages,12
2025-06-03,P016,Nescafe Coffee 50g,Beverages,15
2025-06-04,P016,Nescafe Coffee 50g,Beverages,16
2025-06-05,P016,Nescafe Coffee 50g,Beverages,10
2025-06-06,P016,Nescafe Coffee 50g,Beverages,14
2025-06-07,P016,Nescafe Coffee 50g,Beverages,41
2025-06-08,P016,Nescafe Coffee 50g,Beverages,14
2025-06-09,P016,Nescafe Coffee 50g,Beverages,8
2025-06-10,P016,Nescafe Coffee 50g,Beverages,16
2025-06-11,P016,Nescafe Coffee 50g,Beverages,16
2025-06-12,P016,Nescafe Coffee 50g,Beverages,12
2025-06-13,P016,Nescafe Coffee 50g,Beverages,12
2025-06-14,P016,Nescafe Coffee 50g,Beverages,11
2025-06-15,P016,Nescafe Coffee 50g,Beverages,17
2025-06-16,P016,Nescafe Coffee 50g,Beverages,14
2025-06-17,P016,Nescafe Coffee 50g,Beverages,16
2025-06-18,P016,Nescafe Coffee 50g,Beverages,18
2025-06-19,P016,Nescafe Coffee 50g,Beverages,11
2025-06-20,P016,Nescafe Coffee 50g,Beverages,9
2025-06-21,P016,Nescafe Coffee 50g,Beverages,14
2025-06-22,P016,Nescafe Coffee 50g,Beverages,11
2025-06-23,P016,Nescafe Coffee 50g,Beverages,16
2025-06-24,P016,Nescafe Coffee 50g,Beverages,18
2025-06-25,P016,Nescafe Coffee 50g,Beverages,10
2025-06-26,P016,Nescafe Coffee 50g,Beverages,12
2025-06-27,P016,Nescafe Coffee 50g,Beverages,53
2025-06-28,P016,Nescafe Coffee 50g,Beverages,8
2025-06-29,P016,Nescafe Coffee 50g,Beverages,13
2025-06-30,P016,Nescafe Coffee 50g,Beverages,15
2025-07-01,P016,Nescafe Coffee 50g,Beverages,15
2025-07-02,P016,Nescafe Coffee 50g,Beverages,16
2025-07-03,P016,Nescafe Coffee 50g,Beverages,15
2025-07-04,P016,Nescafe Coffee 50g,Beverages,9
2025-07-05,P016,Nescafe Coffee 50g,Beverages,14
2025-07-06,P016,Nescafe Coffee 50g,Beverages,13
2025-07-07,P016,Nescafe Coffee 50g,Beverages,16
2025-07-08,P016,Nescafe Coffee 50g,Beverages,50
2025-07-09,P016,Nescafe Coffee 50g,Beverages,19
2025-07-10,P016,Nescafe Coffee 50g,Beverages,9
2025-07-11,P016,Nescafe Coffee 50g,Beverages,11
2025-07-12,P016,Nescafe Coffee 50g,Beverages,9
2025-07-13,P016,Nescafe Coffee 50g,Beverages,14
2025-07-14,P016,Nescafe Coffee 50g,Beverages,11
2025-07-15,P016,Nescafe Coffee 50g,Beverages,18
2025-07-16,P016,Nescafe Coffee 50g,Beverages,12
2025-07-17,P016,Nescafe Coffee 50g,Beverages,11
2025-07-18,P016,Nescafe Coffee 50g,Beverages,16
2025-07-19,P016,Nescafe Coffee 50g,Beverages,10
2025-07-20,P016,Nescafe Coffee 50g,Beverages,14
2025-07-21,P016,Nescafe Coffee 50g,Beverages,15
2025-07-22,P016,Nescafe Coffee 50g,Beverages,13
2025-07-23,P016,Nescafe Coffee 50g,Beverages,16
2025-07-24,P016,Nescafe Coffee 50g,Beverages,15
2025-07-25,P016,Nescafe Coffee 50g,Beverages,11
2025-07-26,P016,Nescafe Coffee 50g,Beverages,10
2025-07-27,P016,Nescafe Coffee 50g,Beverages,13
2025-07-28,P016,Nescafe Coffee 50g,Beverages,13
2025-07-29,P016,Nescafe Coffee 50g,Beverages,12
2025-07-30,P016,Nescafe Coffee 50g,Beverages,15
2025-07-31,P016,Nescafe Coffee 50g,Beverages,11
2025-08-01,P016,Nescafe Coffee 50g,Beverages,12
2025-08-02,P016,Nescafe Coffee 50g,Beverages,7
2025-08-03,P016,Nescafe Coffee 50g,Beverages,13
2025-08-04,P016,Nescafe Coffee 50g,Beverages,10
2025-08-05,P016,Nescafe Coffee 50g,Beverages,17
2025-08-06,P016,Nescafe Coffee 50g,Beverages,18
2025-08-07,P016,Nescafe Coffee 50g,Beverages,8
2025-08-08,P016,Nescafe Coffee 50g,Beverages,15
2025-08-09,P016,Nescafe Coffee 50g,Beverages,12
2025-08-10,P016,Nescafe Coffee 50g,Beverages,14
2025-08-11,P016,Nescafe Coffee 50g,Beverages,15
2025-08-12,P016,Nescafe Coffee 50g,Beverages,13
2025-08-13,P016,Nescafe Coffee 50g,Beverages,14
2025-08-14,P016,Nescafe Coffee 50g,Beverages,16
2025-08-15,P016,Nescafe Coffee 50g,Beverages,9
2025-08-16,P016,Nescafe Coffee 50g,Beverages,13
2025-08-17,P016,Nescafe Coffee 50g,Beverages,10
2025-08-18,P016,Nescafe Coffee 50g,Beverages,11
2025-08-19,P016,Nescafe Coffee 50g,Beverages,16
2025-08-20,P016,Nescafe Coffee 50g,Beverages,21
2025-08-21,P016,Nescafe Coffee 50g,Beverages,14
2025-08-22,P016,Nescafe Coffee 50g,Beverages,10
2025-08-23,P016,Nescafe Coffee 50g,Beverages,12
2025-08-24,P016,Nescafe Coffee 50g,Beverages,8
2025-08-25,P016,Nescafe Coffee 50g,Beverages,8
2025-08-26,P016,Nescafe Coffee 50g,Beverages,16
2025-08-27,P016,Nescafe Coffee 50g,Beverages,17
2025-08-28,P016,Nescafe Coffee 50g,Beverages,15
2025-08-29,P016,Nescafe Coffee 50g,Beverages,13
2025-08-30,P016,Nescafe Coffee 50g,Beverages,12
2025-08-31,P016,Nescafe Coffee 50g,Beverages,11
2025-09-01,P016,Nescafe Coffee 50g,Beverages,14
2025-09-02,P016,Nescafe Coffee 50g,Beverages,13
2025-09-03,P016,Nescafe Coffee 50g,Beverages,14
2025-09-04,P016,Nescafe Coffee 50g,Beverages,9
2025-09-05,P016,Nescafe Coffee 50g,Beverages,11
2025-09-06,P016,Nescafe Coffee 50g,Beverages,10
2025-09-07,P016,Nescafe Coffee 50g,Beverages,10
2025-09-08,P016,Nescafe Coffee 50g,Beverages,12
2025-09-09,P016,Nescafe Coffee 50g,Beverages,16
2025-09-10,P016,Nescafe Coffee 50g,Beverages,19
2025-09-11,P016,Nescafe Coffee 50g,Beverages,13
2025-09-12,P016,Nescafe Coffee 50g,Beverages,11
2025-09-13,P016,Nescafe Coffee 50g,Beverages,13
2025-09-14,P016,Nescafe Coffee 50g,Beverages,12
2025-09-15,P016,Nescafe Coffee 50g,Beverages,52
2025-09-16,P016,Nescafe Coffee 50g,Beverages,16
2025-09-17,P016,Nescafe Coffee 50g,Beverages,20
2025-09-18,P016,Nescafe Coffee 50g,Beverages,12
2025-09-19,P016,Nescafe Coffee 50g,Beverages,11
2025-09-20,P016,Nescafe Coffee 50g,Beverages,10
2025-09-21,P016,Nescafe Coffee 50g,Beverages,14
2025-09-22,P016,Nescafe Coffee 50g,Beverages,11
2025-09-23,P016,Nescafe Coffee 50g,Beverages,19
2025-09-24,P016,Nescafe Coffee 50g,Beverages,12
2025-09-25,P016,Nescafe Coffee 50g,Beverages,15
2025-09-26,P016,Nescafe Coffee 50g,Beverages,14
2025-09-27,P016,Nescafe Coffee 50g,Beverages,11
2025-09-28,P016,Nescafe Coffee 50g,Beverages,11
2025-09-29,P016,Nescafe Coffee 50g,Beverages,16
2025-09-30,P016,Nescafe Coffee 50g,Beverages,20
2025-10-01,P016,Nescafe Coffee 50g,Beverages,15
2025-10-02,P016,Nescafe Coffee 50g,Beverages,13
2025-10-03,P016,Nescafe Coffee 50g,Beverages,14
2025-10-04,P016,Nescafe Coffee 50g,Beverages,13
2025-10-05,P016,Nescafe Coffee 50g,Beverages,12
2025-10-06,P016,Nescafe Coffee 50g,Beverages,13
2025-10-07,P016,Nescafe Coffee 50g,Beverages,17
2025-10-08,P016,Nescafe Coffee 50g,Beverages,11
2025-10-09,P016,Nescafe Coffee 50g,Beverages,15
2025-10-10,P016,Nescafe Coffee 50g,Beverages,8
2025-10-11,P016,Nescafe Coffee 50g,Beverages,10
2025-10-12,P016,Nescafe Coffee 50g,Beverages,11
2025-10-13,P016,Nescafe Coffee 50g,Beverages,11
2025-10-14,P016,Nescafe Coffee 50g,Beverages,14
2025-10-15,P016,Nescafe Coffee 50g,Beverages,19
2025-10-16,P016,Nescafe Coffee 50g,Beverages,16
2025-10-17,P016,Nescafe Coffee 50g,Beverages,16
2025-10-18,P016,Nescafe Coffee 50g,Beverages,14
2025-10-19,P016,Nescafe Coffee 50g,Beverages,18
2025-10-20,P016,Nescafe Coffee 50g,Beverages,13
2025-10-21,P016,Nescafe Coffee 50g,Beverages,15
2025-10-22,P016,Nescafe Coffee 50g,Beverages,16
2025-10-23,P016,Nescafe Coffee 50g,Beverages,15
2025-10-24,P016,Nescafe Coffee 50g,Beverages,14
2025-10-25,P016,Nescafe Coffee 50g,Beverages,16
2025-10-26,P016,Nescafe Coffee 50g,Beverages,12
2025-10-27,P016,Nescafe Coffee 50g,Beverages,10
2025-10-28,P016,Nescafe Coffee 50g,Beverages,15
2025-10-29,P016,Nescafe Coffee 50g,Beverages,18
2025-10-30,P016,Nescafe Coffee 50g,Beverages,11
2025-10-31,P016,Nescafe Coffee 50g,Beverages,12
